id,tweet_text,tweet_created,source,favorite_count,retweet_count
1192132789350494209,RT SusnGrant reicurran This is a great honour for Stephen Harper in Israel It is sad to admit that nothing in Canada has been named aft ,2019-11-06 17:33:00,Twitter for iPad,0,1
1192132789124026370,I serve Canada every day by working and paying my taxes NOT BY SPE ,2019-11-06 17:33:00,Twitter Web App,0,0
1192132785823256577,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:32:59,Twitter for Android,0,1289
1192132785135390720,Imagine if an ,2019-11-06 17:32:59,Twitter Web App,0,128
1192132784569159680, SueSutcliffe scotiabank Any tips for distilling down your key messaging StartupChats,2019-11-06 17:32:59,Twitter Web App,0,0
1192132780337053697,RT LisaDyckpdq And what s this nonsense about feeling dirty while visiting Winnipeg That is trash Has this person ever taken a subway i ,2019-11-06 17:32:58,Twitter for iPhone,0,8
1192132779254910976,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:32:57,Twitter for iPhone,0,1289
1192132777728188416,India 982 ,2019-11-06 17:32:57,Twitter Web App,0,49
1192132777191366657,RT RachelsNews Much gratitude ElizabethMay CanadianGreens for your ethical leadership efforts to make Canada a better healthier place ,2019-11-06 17:32:57,Twitter Web App,0,3
1192132776314601472, Cl1Richard Soon all of Canada s largest regional employers will be governments That won t work well ,2019-11-06 17:32:57,Twitter for iPad,0,0
1192132776172101632,RT HeidiCramm If you re interested in learning more about how the Australian military family compares to those in Canada the UK and US ,2019-11-06 17:32:57,Twitter for Android,0,9
1192132775043850245, GOT7 HYUNA Taeyeon topped Kpop Chart iTunes Ca ,2019-11-06 17:32:56,Twitter Web App,0,1
1192132773164834816,RT RepMGS We should be leading this charge not missing in action ,2019-11-06 17:32:56,Twitter for iPhone,0,19
1192132770052468736, majorgauravarya ImranKhanPTI May be Sikhs staying abroad Canada Britain ,2019-11-06 17:32:55,Twitter Web App,0,0
1192132769557561345,Unpacking Canada s Equalization Payments for 2018 19 The School of Public Policy abpoli cdnpoli,2019-11-06 17:32:55,Twitter Web Client,0,0
1192132767145975808,RT mickRb5 Are you desperate in need of money to meet your needs First 30 people to like and retweet will get 3 000 for shopping DM amp ,2019-11-06 17:32:55,Twitter for Android,0,1
1192132766827208709,RT RickAnderson Exhibit A The bigotry of ill informed radical urbanism is certainly a significant contributing factor to Canada s unity ,2019-11-06 17:32:55,Twitter for iPad,0,2
1192132766768488448,RT stephenlautens CDNDriller78 GhostTenant MichaelKannon CaptainDick12 sordo44 Yup Supporting Canadian oil elites instead ,2019-11-06 17:32:55,Twitter for iPad,0,4
1192132766172762112,2 Many ISI agents arr ,2019-11-06 17:32:54,Twitter for Android,0,598
1192132765807833088,2 Many ISI agents arr ,2019-11-06 17:32:54,Twitter Web App,0,598
1192132763085922304,Imagine if an ,2019-11-06 17:32:54,Twitter for iPhone,0,128
1192132761232035841, Tap to expand ,2019-11-06 17:32:53,Twitter for Android,0,441
1192132759302619136,RT joececiyyc This just confirms what we all knew the UCP were lying about police funding cuts Would ChristineMyatt like to apologize ,2019-11-06 17:32:53,Twitter for Android,0,9
1192132756953649153,RT RSMorrison Startup Canada scotiabank A6 Define your competitive advantage create your USP develop a sales slogan that conveys your ,2019-11-06 17:32:52,Twitter Web App,0,3
1192132754093285376,RT JWongGlobalNews Also what has happened since our TaintedH2O investigation came out Here is how different provinces including AB ,2019-11-06 17:32:51,TweetDeck,0,2
1192132753715646464,RT SpencerFernando As Canada s Energy Industry Falls Apart Piece By Piece China Considering 10 Billion USD Stake In Gigantic Saudi Aram ,2019-11-06 17:32:51,Twitter for iPhone,0,38
1192132752830693376,RT shanyceboom CANADA GETS THREE REESE S CUPS IN A PACK gah damn free healthcare wasn t enough ,2019-11-06 17:32:51,Twitter for iPhone,0,2150
1192132752637718528,2 Many ISI agents arr ,2019-11-06 17:32:51,Twitter for Android,0,598
1192132752067452928,This just in Here s what PewDiePie secretly said about Canada The United States took the blame for China ,2019-11-06 17:32:51,FactsCreatorBot,0,0
1192132752059109378,RT Lordbrexit Are there any out there wanting s simple free trade deal like Japan or Canada With the option to walk away with a clean b ,2019-11-06 17:32:51,Twitter for Android,0,14
1192132751719325696,On NCAA student athlete likeness news Riley Cote notes it might help Junior ice hockey players and Canada junior hockey too ,2019-11-06 17:32:51,TweetDeck,0,0
1192132743821430785,RT Starbucks Turn on your cheer the holidays are back tomorrow Nov 7 Purchase a handcrafted holiday beverage and get a Reusable R ,2019-11-06 17:32:49,Twitter for iPhone,0,766
1192132742131134465,RT fadeinsoftware Please do not put yourselves in a situation like Canada where you can just skip willy nilly off to the doctor raising ,2019-11-06 17:32:49,Twitter for iPhone,0,193
1192132741099401218,RT VeteransENG CA NiceKiTTy4u Thanks for joining CanadaRemembers We ll remind you on 11 11 to remember Canada s Veterans ,2019-11-06 17:32:48,Twitter for Android,0,1
1192132739568406528,Can we get a R C T D Recreational Cannabis Trade Deal goin with Portugal Uruguay Japan Mexico Thaila ,2019-11-06 17:32:48,Twitter for Android,0,0
1192132736800063489,RT CBCManitoba Winnipeg man s bike courier business salvaged after thieves steal trailer ,2019-11-06 17:32:47,Twitter for iPhone,0,1
1192132735109754880, 143Swami Canada enables and launders genocide child amp human trafficking Trudeau and cronies are Madoff like ,2019-11-06 17:32:47,Twitter for Android,0,0
1192132734661083138,India 982 ,2019-11-06 17:32:47,Twitter for Android,0,49
1192132727086157825, Canadian entrepreneurs amp smallbusiness startups need to ensure their competitive advantage is clear in their key m ,2019-11-06 17:32:45,Twitter Web App,0,2
1192132725387300865,RT CBCToronto Don t do it Canada That s the essence of a blunt warning from former U S national security adviser Susan Rice who is cl ,2019-11-06 17:32:45,Twitter for iPhone,0,239
1192132725215498245,RT Mrs Teplitz This will be Canada by the end of another four years of Justin Trudeau Watch and weep Canada ,2019-11-06 17:32:45,Twitter for Android,0,81
1192132723097448451,17 Fr ,2019-11-06 17:32:44,Twitter Web App,0,2544
1192132722933686272,RT molodyko We Americans can no longer blame nor scapegoat Israel Canada and Britain Sure they ve been complicit in our country s unim ,2019-11-06 17:32:44,Twitter for Android,0,1
1192132722107416577,RT northernck Funny how when a piss poorly managed company leaves Canada its Trudeau s fault But when Trudeau s team negotiated reopenin ,2019-11-06 17:32:44,Twitter for Android,0,139
1192132719876149248, Startup Canada scotiabank A6 Define your competitive advantage create your USP develop a sales slogan that conv ,2019-11-06 17:32:43,Twitter Web App,3,3
1192132714318532610, CChristineFair Khalistani have no local support they only exist in Canada and UK ,2019-11-06 17:32:42,Twitter for iPhone,1,0
1192132714306179072,Much gratitude ElizabethMay CanadianGreens for your ethical leadership efforts to make Canada a better healthier ,2019-11-06 17:32:42,Twitter Web App,4,3
1192132712225599493, Startup Canada Jumped right in and forgot my intro I m Kasey Head of Marketing data true tech marketer metric ,2019-11-06 17:32:42,TweetDeck,1,1
1192132711206588418, LucyVagasi I know of NO Targets left in Canada I smell bullshit probably stole Poppy Donation box,2019-11-06 17:32:41,Twitter for iPhone,2,0
1192132703337861120, JeffDean The other option is to host conferences in countries which have more friendly visa policies EU amp some Asi ,2019-11-06 17:32:39,Twitter Web App,0,0
1192132701752418304, Daniel Sloss Ever coming to Canada Lots of vegans need to hear you ,2019-11-06 17:32:39,Twitter for iPhone,0,0
1192132700494336006,RT DrJacobsRad With fines of 50 000 and the possibility of imprisonment for critique of politicians freedom of speech in Canada is offi ,2019-11-06 17:32:39,Twitter Web App,0,183
1192132698321686528, CeolaB LafiyaHenry T amp T still has some proper live programming and great live DJ Sets compared to radio in the States Canada amp UK ,2019-11-06 17:32:38,Twitter Web App,5,0
1192132696887177216,RT animal leaks This happens because you buy Canada Goose coats A dead dog in your neck canadagoosekills ,2019-11-06 17:32:38,Twitter for iPhone,0,663
1192132695725346817,Change the rules Right now ,2019-11-06 17:32:38,Facebook,0,0
1192132695436013573,RT WolvieJuice Canada has neither Chick Fil As or Popeyes which is why we have never experienced a civil war ,2019-11-06 17:32:38,Twitter for iPhone,0,59
1192132695414972419,2 Many ISI agents arr ,2019-11-06 17:32:37,Twitter for Android,0,598
1192132693804244993,RT EXORadioproject The Amazon link for OBSESSION has arrived though it is currently SOLD OUT ask them to restock USA Puerto Rico Canad ,2019-11-06 17:32:37,Twitter Web App,0,116
1192132692843872259,We are proud to launch Canada s first Acellular Dermal Matrix called DermGEN DermGEN is decellularized human ski ,2019-11-06 17:32:37,Twitter Web App,0,0
1192132691031973888,2 Es ,2019-11-06 17:32:36,Twitter for Android,0,10
1192132690432217089,2 Many ISI agents arr ,2019-11-06 17:32:36,Twitter for iPhone,0,598
1192132689605869569,RT animal leaks This happens because you buy Canada Goose coats A dead dog in your neck canadagoosekills ,2019-11-06 17:32:36,Twitter for iPad,0,663
1192132689316499457,2 Many ISI agents arr ,2019-11-06 17:32:36,Twitter for Android,0,598
1192132688137740288,Referendum on Seces ,2019-11-06 17:32:36,Twitter for iPhone,0,94
1192132686862680064,i try to tell people wsj is good for right leaning news and analysis then they go publish stuff like this lmao i ,2019-11-06 17:32:35,Twitter Web Client,0,0
1192132686506340353,RT GovCanHealth Hi the answer is C Non prescription cough and cold medicines should not be given to children under 6 years old These p ,2019-11-06 17:32:35,Twitter for Android,0,1
1192132684593668096,Named as present in Ninth Circle act ,2019-11-06 17:32:35,Twitter for iPhone,0,191
1192132684455149568,RT CanadianPhotog1 this Sparrow showing me its good side pose birdwatching birdphotography nature wildlifephotography birding Can ,2019-11-06 17:32:35,Twitter for Android,0,10
1192132683478028293,RT ArleneDickinson Canada is not perfect but it s an amazing country Separating from it makes no sense we re stronger as a country tog ,2019-11-06 17:32:35,Twitter for iPhone,0,79
1192132683251499010,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:32:35,Twitter for Android,0,212
1192132681804505088,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:32:34,Twitter Web App,0,212
1192132681758167040,Here are ,2019-11-06 17:32:34,Twitter for iPhone,0,49
1192132677786329088, Employed the Notwithst ,2019-11-06 17:32:33,Twitter for Android,10,3
1192132674959228928,2 Many ISI agents arr ,2019-11-06 17:32:33,Twitter for Android,0,598
1192132674296647680,,2019-11-06 17:32:32,Twitter Web App,10,7
1192132671536877568,17 Fr ,2019-11-06 17:32:32,Twitter for Android,0,2544
1192132669389365248,Imagine if an ,2019-11-06 17:32:31,Twitter for iPhone,0,128
1192132668957310976, ZumzDeer TammyVera8 ceapotter DaveBower1 BadAsVlad realDonaldTrump When did he say oeople dont want live with ,2019-11-06 17:32:31,Twitter for iPhone,0,0
1192132667413688320,Imagine if an ,2019-11-06 17:32:31,Twitter Web App,0,128
1192132663504703492,RT Lordbrexit Are there any out there wanting s simple free trade deal like Japan or Canada With the option to walk away with a clean b ,2019-11-06 17:32:30,Twitter Web App,0,14
1192132661453762561, Canada2020 AAFC Canada Addressing food insecurity amp obesity enabling communities to access healthy food giving ,2019-11-06 17:32:29,Twitter Web App,0,0
1192132661214494721,2 Many ISI agents arr ,2019-11-06 17:32:29,Twitter for Android,0,598
1192132653475975173,RT Marvel Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on Novembe ,2019-11-06 17:32:27,Twitter for Android,0,452
1192132645607505920,RT CBCNews Vancouver s transit authority has been ordered to stop random drug testing of a SkyTrain attendant who tested positive for can ,2019-11-06 17:32:26,Twitter for iPad,0,9
1192132641400582145,The sooner the morons in this province separate the sooner either ,2019-11-06 17:32:25,Twitter Web App,0,2
1192132641295876096, jonmorosi baseballcanada WBSC Premier12 Tokyo2020 cbcsports CBCOlympics Thanks Jon Canada is going strong ,2019-11-06 17:32:25,Twitter for iPhone,0,0
1192132641098629121,RT DrJacobsRad With fines of 50 000 and the possibility of imprisonment for critique of politicians freedom of speech in Canada is offi ,2019-11-06 17:32:25,Twitter for iPhone,0,183
1192132638431166464,16 ,2019-11-06 17:32:24,Twitter for Android,0,518
1192132637474918401,RT of maIice Holy shit I can t believe I met my wife s boyfriend Troy in Toronto Ontario Canada he got me a 100 A amp W gift card and all ,2019-11-06 17:32:24,Twitter for iPhone,0,4
1192132634970935297,RT Avengers Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on Novem ,2019-11-06 17:32:23,Twitter for Android,0,1605
1192132631758024706, gt 2 5x ,2019-11-06 17:32:22,Twitter for iPhone,0,16
1192132631539912706, VaginalArophy VaginalDryness ,2019-11-06 17:32:22,Twitter Web App,0,0
1192132630285701120,Our latest newsletter New in Store and on the Vape Scene in Canada and the U S ,2019-11-06 17:32:22,Twitter Web App,1,1
1192132627261726720, Of the 77 countries ranking higher than the U S for legislative gender parity 56 percent use ,2019-11-06 17:32:21,Twitter Web App,0,1
1192132622408749056,RT Borealconserve Canada s Boreal Forest is the largest intact forest on the planet and there are a million reasons to conserve it c ,2019-11-06 17:32:20,Twitter for iPhone,0,15
1192132622123782145,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:32:20,Twitter for iPhone,0,1290
1192132620626333696,DM ME FOR MORE INFO ps Bangers only ,2019-11-06 17:32:20,Instagram,0,0
1192132619942682624,RT globeandmail Just for Laughs founder Gilbert Rozon renounces right to preliminary hearing in sexual assault case ,2019-11-06 17:32:20,Twitter Web App,0,1
1192132617648459776,WW No USA amp Canada Only ,2019-11-06 17:32:19,Twitter for iPhone,0,0
1192132616314445824,2 Many ISI agents arr ,2019-11-06 17:32:19,Twitter for iPhone,0,598
1192132616176189441,India 982 ,2019-11-06 17:32:19,Twitter for iPhone,0,49
1192132616020885504,2 Many ISI agents arr ,2019-11-06 17:32:19,Twitter for iPhone,0,598
1192132615677075462,RT AndrewScheer Last night we celebrated Diwali the festival of lights on the Hill We re missing our dear friend Deepak Obhrai Canada ,2019-11-06 17:32:18,Twitter Web App,0,9
1192132613445697536,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:32:18,Twitter Web App,0,212
1192132608957800458,The Zipline is the perfect activity for the whole family Whether your visiting from out of town or just looking to ,2019-11-06 17:32:17,Twitter for iPhone,0,0
1192132604381802496,RT NateTWN Atlantic Strong storm threatens first heavy snow in NB powerful winds ,2019-11-06 17:32:16,Twitter for iPhone,0,2
1192132602854948864,RT CBCNews Vancouver s transit authority has been ordered to stop random drug testing of a SkyTrain attendant who tested positive for can ,2019-11-06 17:32:15,Twitter Web App,0,9
1192132602792235009,RT CrisisTextLine Happy one year to our Canada branch of Crisis Text Line Here s to many more ,2019-11-06 17:32:15,Twitter for iPhone,0,6
1192132596714610688,As President amp CEO Brent Binions led Chartwell Retirement Residences to become the largest seniors housing compan ,2019-11-06 17:32:14,Twitter Web App,1,0
1192132595007418370,Imagine if an ,2019-11-06 17:32:14,Twitter for iPhone,0,128
1192132594839646209,2 Many ISI agents arr ,2019-11-06 17:32:14,Twitter for Android,0,598
1192132592042004480,2 Many ISI agents arr ,2019-11-06 17:32:13,Twitter for iPhone,0,598
1192132590007808001, What is the defi ,2019-11-06 17:32:12,Twitter for Android,0,2
1192132588002930689,India ,2019-11-06 17:32:12,Twitter for Android,0,0
1192132587084341248,,2019-11-06 17:32:12,Twitter Web Client,0,0
1192132585910083584,RT tEconomics Canada Ivey PMI s a at 48 2 ,2019-11-06 17:32:11,Twitter Web App,0,2
1192132584383373313,2 Many ISI agents arr ,2019-11-06 17:32:11,Twitter for iPhone,0,598
1192132578171600901,Cars Auto amp Trucks Camion greater than 35 mins,2019-11-06 17:32:10,Twitter Web App,1,0
1192132577471188993,RT maazzaa Canada goose you can buy but common deodorant or perfume your reluctant to buy ,2019-11-06 17:32:09,Twitter for iPhone,0,5
1192132575667486720,RT joececiyyc This just confirms what we all knew the UCP were lying about police funding cuts Would ChristineMyatt like to apologize ,2019-11-06 17:32:09,Twitter for iPhone,0,9
1192132575260790785,We have poppy pins at Bedford Guardian Contributions received from the Poppy Campaign directly support Vetera ,2019-11-06 17:32:09,Twitter Web App,1,0
1192132570177249280,When your belt goes down you can be sure that a Flexco Bolt Solid Plate Fastener rip repair will have your back ,2019-11-06 17:32:08,HubSpot,0,0
1192132568243507200,RT DrJacobsRad With fines of 50 000 and the possibility of imprisonment for critique of politicians freedom of speech in Canada is offi ,2019-11-06 17:32:07,Twitter for Android,0,183
1192132567987867650, levinepmc bpolitics Prosperity is no longer a mission ststement for Canada Installation of a permanent dictato ,2019-11-06 17:32:07,Twitter for Android,0,0
1192132565101993984,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:32:06,Twitter for iPhone,0,1290
1192132562207961088, ,2019-11-06 17:32:06,Twitter for Android,0,2
1192132561713188866,RT BBCWorld Trump impeachment hearings to go public next week ,2019-11-06 17:32:06,Twitter for Android,0,212
1192132561662808065,RT ScoundrelWizard The new light rail line has broken down 31 times in the last 53 days for a total of 21 5 hours out of service accord ,2019-11-06 17:32:06,Twitter for iPhone,0,9
1192132560253603840,apparently illegal and results in no insurance coverage ,2019-11-06 17:32:05,Twitter Web App,6,2
1192132558554681344,India 982 ,2019-11-06 17:32:05,Twitter for Android,0,49
1192132558374486016,RT jillguerra On improving Canada s food system It s not about bringing indigenous knowledge into a western model it s about bringing ,2019-11-06 17:32:05,Twitter Web App,0,5
1192132556549955584,My cousin got diagnosed with cancer stage 4 with lymphoblastic lyphoma My aunt is a single mother with 4 ,2019-11-06 17:32:04,Twitter Web App,0,70
1192132555832586240, snkemnkey 6misst remember when u said you will come up to canada to suck ur my dick ,2019-11-06 17:32:04,Twitter for Android,2,0
1192132555321085952,RT emilyjaneriddle remember when the famous five were like hey maybe women should be considered persons under the british north america ,2019-11-06 17:32:04,Twitter for Android,0,6
1192132552838066177,RT canadianeqanon On another note the USA spends approx 11 000USD per capita on health care yearly where Canada spends approx 5 700CDN ,2019-11-06 17:32:04,Twitter for iPhone,0,3
1192132552271810566,RT Lordbrexit Are there any out there wanting s simple free trade deal like Japan or Canada With the option to walk away with a clean b ,2019-11-06 17:32:03,Twitter Web App,0,14
1192132551047032833,Canada PM cites positive momentum on USMCA deal as top U S official visits ,2019-11-06 17:32:03,WordPress.com,0,0
1192132550157688835, alberta ,2019-11-06 17:32:03,Instagram,0,0
1192132549142884353, eddytravels edmundas4 sunil extreme pranask adomasb investontario invest canada Toronto Global ,2019-11-06 17:32:03,Twitter for iPhone,3,0
1192132548501102592,RT canammissing Mutilated livestock is not restricted to the USA but also the UK Canada Australia and many more This has been happeni ,2019-11-06 17:32:02,Twitter Web App,0,41
1192132548417081346,RT BBCWorld Virginia elects woman fired for giving President Trump the finger ,2019-11-06 17:32:02,Twitter for iPhone,0,560
1192132547594993666, ,2019-11-06 17:32:02,TweetDeck,0,0
1192132543476195328,RT BBCBreaking He was a sick and depraved man and now he s gone Baghdadi was vicious and violent and he died in a vicious and violent ,2019-11-06 17:32:01,Twitter Web App,0,1942
1192132542364864513, kaseybayne Say more with less right StartupChats,2019-11-06 17:32:01,Twitter Web App,0,0
1192132541697810432,2 Many ISI agents arr ,2019-11-06 17:32:01,Twitter for Android,0,598
1192132539001032705,Doing the small fundamental things well consistently will give you the ,2019-11-06 17:32:00,Instagram,0,0
1192132534286446592,What bad night for Trump means for 2020 SmartNews,2019-11-06 17:31:59,SmartNews | スマートニュース,0,0
1192132533296795651,RT disneyplus Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to MarvelStudios Infinity Saga on Nov ,2019-11-06 17:31:59,Twitter for iPhone,0,810
1192132532864782336,Loving Chicago with my Business Events Canada CanadaMeetings colleagues A great opportunity to connect with our C ,2019-11-06 17:31:59,Twitter for Android,2,0
1192132525507915777, We Americans can no longer blame nor scapegoat Israel Canada and Britain Sure they ve been complicit in our coun ,2019-11-06 17:31:57,Twitter for iPhone,1,1
1192132523368824832,Just ended an exhausting yet exciting US amp Canada TV operators tour that started on the 60th floor of Philly s Four ,2019-11-06 17:31:56,Twitter Web App,1,0
1192132520369803264, ArleneDickinson The solution is to ban american funded going into fighting pipeline development in canada of ,2019-11-06 17:31:56,Twitter for Android,0,0
1192132518553612288,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:31:55,Twitter for Android,0,1290
1192132518293598208,Zero compromising from ,2019-11-06 17:31:55,Twitter Web App,0,84
1192132518159380481,2 Many ISI agents arr ,2019-11-06 17:31:55,Twitter for Android,0,598
1192132517459050496,RT ourplacesociety Today is Volunteer Management Appreciation Day across Canada and with a team of over 400 active volunteers we couldn ,2019-11-06 17:31:55,Twitter for iPhone,0,4
1192132517203079168,Aisi ki karna h ethe bai ,2019-11-06 17:31:55,Twitter for Android,0,0
1192132512350425088,RT TerryCookeHCF My hometown HamOnt is truly Canada s comeback city Lots of challenges remain but we will face them head on as we alw ,2019-11-06 17:31:54,Twitter for Android,0,13
1192132510848675840,Virginia elects woman who gave president the finger She is awesome Power to the finger lady ,2019-11-06 17:31:53,Twitter Web App,1,0
1192132509011566592,RT cravecreative Banning guns will solve nothing Appears swords amp machetes are the immigrant go to weapon of choice this in Brampton ,2019-11-06 17:31:53,Twitter for iPhone,0,132
1192132503684947969,RT RepMGS We should be leading this charge not missing in action ,2019-11-06 17:31:52,Twitter Web App,0,19
1192132503127175169,RT edmundas4 Representing EddyTravels and Toronto Canada Vilnius Lithuania on the main stage WebSummit If you re interested in ,2019-11-06 17:31:52,Twitter for iPhone,0,2
1192132501914828800,India 982 ,2019-11-06 17:31:51,Twitter for iPhone,0,49
1192132492683333633, Skip tick With fertility rates already below what would be necessary for population replacement I find it hard to ,2019-11-06 17:31:49,Twitter Web App,0,0
1192132492611866624,Imagine if an ,2019-11-06 17:31:49,Twitter for iPad,0,128
1192132491957555201,2 Many ISI agents arr ,2019-11-06 17:31:49,Twitter for Android,0,598
1192132491647172608,Travelling for business from Metro Vancouver Air West Charters is now offering direct charter flights throughout W ,2019-11-06 17:31:49,Twitter Web App,0,0
1192132489202085889,RT kaseybayne A6 really clear messaging is key Clear consistent and relevant to our audience Make sure what you re telling your prosp ,2019-11-06 17:31:48,Twitter Web App,0,2
1192132488451067905,RT Avengers Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on Novem ,2019-11-06 17:31:48,Twitter Web App,0,1605
1192132486547066883,RT IWO org Support group for injured workers in Windsor lets them know they re not alone CBC News ,2019-11-06 17:31:48,Twitter Web App,0,6
1192132485049548800,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:31:47,Twitter Web App,0,1290
1192132482063372289,RT CarougeMeyer City Council of Windsor Ontario Canada Freezing Dogs Need Your Help By law needed to define precise harmful temperat ,2019-11-06 17:31:47,Twitter for Android,0,89
1192132479513169926,RT DrJacobsRad With fines of 50 000 and the possibility of imprisonment for critique of politicians freedom of speech in Canada is offi ,2019-11-06 17:31:46,Twitter for Android,0,183
1192132476891611137,2 Many ISI agents arr ,2019-11-06 17:31:45,Twitter for Android,0,598
1192132475813875712, KreekCraft Agreed however Canada recently had its election resulted in a Liberial minority however such politica ,2019-11-06 17:31:45,Twitter Web App,0,0
1192132475541168128,RT purebardigang Canada snapped maybe we visiting since they have taste ,2019-11-06 17:31:45,Twitter for Android,0,3
1192132470151548928,16 ,2019-11-06 17:31:44,Twitter Web App,0,518
1192132469660803075, ,2019-11-06 17:31:44,Twitter Web App,8,2
1192132468674924544, Hey Canada you could win 1 000 worth of free contactlenses No purchase req d just enter today giveaway ,2019-11-06 17:31:43,Twitter Web Client,0,0
1192132461381201927,RT CBCMontreal Immigration Minister Simon Jolin Barrette says it was the tearful testimony from foreign students yesterday that prompted ,2019-11-06 17:31:42,Twitter for Android,0,17
1192132457958662144,RT Kebru13 UNICEF sarahahpmh Though Delaram DelaramNeedsACureASAP didn t get the help needed soon enough as RIPDelaram succumbed to ,2019-11-06 17:31:41,Twitter for Android,0,11
1192132457295822848,Lots of high skilled Indian immigrants in Atlanta area and while on work visas they struggle ,2019-11-06 17:31:41,Twitter Web App,0,465
1192132456436191232, ,2019-11-06 17:31:41,Twitter for Android,0,13
1192132455853174787,Parts of N S coast could see increased flooding risks in 2050 says climate group CBC News ,2019-11-06 17:31:40,Twitter for iPhone,0,2
1192132454422896640,City s Airbnb rules would limit rentals to primary homes Canada Canada ,2019-11-06 17:31:40,IFTTT,0,0
1192132454045253632,India 982 ,2019-11-06 17:31:40,Twitter for iPhone,0,49
1192132449574281217,RT sarbjitkaur1 I don t understand why this is getting so much coverage It s 150 disgruntled right winger types making mewling noises T ,2019-11-06 17:31:39,Twitter for iPhone,0,64
1192132449549135874,India 982 ,2019-11-06 17:31:39,Twitter for Android,0,49
1192132448693260288,2 Many ISI agents arr ,2019-11-06 17:31:39,Twitter for Android,0,598
1192132447552647169,RT PbeacockL I had a look at this version while visiting today What a great idea to incorporate different native languages into O Canada ,2019-11-06 17:31:38,Twitter for iPhone,0,2
1192132447200251905,General Smyth could not have screwed up the invasion of Canada more jfc He published a long unconvincing whine ab ,2019-11-06 17:31:38,Twitter for iPhone,0,0
1192132444037603331,Remembrance Day Canada Soldiers Cry by Roland Majeau via YouTube,2019-11-06 17:31:38,Twitter Web Client,1,0
1192132443840626688,RT Avi Bueno Trump has retweeted Jack Posobiec pictured earlier with Richard Spencer who praised Spencer in tweets years ago before del ,2019-11-06 17:31:38,Twitter for Android,0,549
1192132441760313344,RT jamesBowen2015 A7 cheapest quality and functionality are starting points then look to a better understanding of customers to do diff ,2019-11-06 17:31:37,Twitter Web App,0,1
1192132439436615683,Nigeri ,2019-11-06 17:31:36,Twitter for Android,0,370
1192132433740795904,I do not want to go to America at the moment ty pls Canada just pay me,2019-11-06 17:31:35,Twitter for iPhone,0,0
1192132432486699009,So excited that Canada s going to be the next Chair of the Digital Nations Looking forward to welcoming everyone t ,2019-11-06 17:31:35,Twitter for iPhone,21,1
1192132431953977347,G A P Partner Spotlight Pigs at First Nature Farms in Canada s Alberta province play an important role in improv ,2019-11-06 17:31:35,Twitter Web App,1,1
1192132426262204416,RT rufuspal Only Quebecers legally entitled to go to English school have right to be served in English premier says ,2019-11-06 17:31:33,Twitter Web App,0,10
1192132423989055489,RT MarvelStudios Oh snap Avengers Endgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on ,2019-11-06 17:31:33,Twitter for iPhone,0,1290
1192132422923685888,,2019-11-06 17:31:33,Twitter Web App,0,1
1192132422055419904,RT disneyplus Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to MarvelStudios Infinity Saga on Nov ,2019-11-06 17:31:32,Twitter for iPad,0,810
1192132421908672512,Sugar baby needed First 50 to like AND retweet gets 5000 I m legit 24 hours giveaway sugarDaddy Paypal Cash app ,2019-11-06 17:31:32,Twitter for Android,0,0
1192132421522722816,Are you desperate in need of money to meet your needs First 30 people to like and retweet will get 3 000 for sho ,2019-11-06 17:31:32,Twitter for iPhone,1,1
1192132420776210432,RT OKsuziMarketing A2 Do some digging into the industry sector you want to serve Don t only consider direct competitors Look at subst ,2019-11-06 17:31:32,Twitter Web App,0,2
1192132416325992449, InspMac TPSPete TPS41 TorontoPolice A Norinco type 97 are only available in Canada in 223 Only about 2000 or so imported ,2019-11-06 17:31:31,Twitter for iPhone,0,0
1192132415214346240,RT Avengers Oh snap AvengersEndgame is coming to DisneyPlus Start streaming the epic finale to Marvel Studios Infinity Saga on Novem ,2019-11-06 17:31:31,Twitter Web App,0,1605
